transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
13795,2,1711,01-06-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,06-12-2016
13796,38,1716,13-07-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,16-03-2011
13797,1,1777,04-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,14-11-2016
13798,8,1508,30-09-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",09-07-2016
13799,25,1151,23-09-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",20-07-1993
13803,70,1342,27-12-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,11-04-2015
13804,59,925,06-02-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,20-07-1993
13806,54,254,31-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,10-08-2015
13808,42,643,04-06-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",09-05-2011
13811,70,172,08-02-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,06-12-2016
13813,47,3434,06-07-2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",01-10-2006
13815,89,1127,16-03-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,20-04-1993
13816,38,1696,06-07-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,15-09-2012
13819,25,894,19-10-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",21-01-1991
13820,12,402,30-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,17-08-2004
13824,66,230,13-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,09-07-2016
13827,83,1643,22-11-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,16-09-2013
13831,10,131,11-02-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,31-08-2002
13832,14,69,28-03-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",05-08-2003
13833,18,1146,21-02-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,10-08-2015
13835,85,626,11-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,02-08-2015
13836,9,1788,13-11-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",11-10-1992
13838,14,1656,17-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",09-09-1994
13841,58,3357,19-02-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,18-10-2015
13844,92,1419,08-12-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",10-08-1994
13846,12,1347,09-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,17-08-2004
13847,34,2887,04-07-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,07-12-2005
13851,72,2638,08-10-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,22-05-2006
13852,35,295,13-06-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,10-05-1997
13853,11,1968,17-04-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
13854,97,3313,10-06-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,07-12-2005
13855,11,236,18-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
13856,86,2125,28-01-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,18-03-2003
13857,79,2814,17-07-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,07-08-2004
13859,43,2258,26-09-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,09-09-2003
13860,25,334,22-07-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,22-03-2002
13861,96,2338,07-12-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",10-10-2002
13864,26,3217,20-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,26-05-1993
13865,53,2217,03-01-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,09-02-1997
13867,88,723,02-10-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,09-06-2013
13869,33,3062,15-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",11-10-1992
13870,87,1709,27-04-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,25-08-1997
13871,55,1244,11-12-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,24-08-2011
13874,91,1014,12-12-2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,29-03-2016
13876,34,2626,19-11-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,02-02-2006
13878,0,289,15-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
13881,57,69,02-02-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,21-01-1991
13882,44,3006,09-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,16-02-2003
13884,69,1934,29-07-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
13887,46,2999,18-07-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,11-12-2007
13888,50,3370,01-02-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,19-12-1995
13890,58,2285,26-02-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,25-11-2001
13891,64,1697,24-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,24-10-1995
13894,15,224,29-12-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,07-12-2005
13900,95,2158,26-09-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
13902,93,571,01-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,03-11-2000
13905,51,2822,20-11-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",10-04-2012
13906,5,871,11-09-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,16-04-2011
13909,2,125,28-08-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,02-12-2012
13910,48,2235,01-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,28-07-2014
13912,27,1705,18-09-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,10-11-2006
13914,85,2597,21-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,10-08-2015
13915,11,728,21-09-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,09-11-1996
13916,11,1256,27-07-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",05-05-2010
13918,23,3348,27-04-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,10-09-2003
13919,39,2759,27-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,10-05-1997
13920,14,255,08-08-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",05-08-2003
13921,38,101,18-06-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,15-09-2012
13924,61,1579,20-05-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,23-06-1993
13925,43,3342,21-09-2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,04-12-1999
13926,0,3345,26-06-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,23-06-1993
13927,14,2578,22-11-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",24-10-1995
13933,1,3439,27-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,14-11-2016
13939,20,1887,25-07-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",04-02-2016
13942,53,3027,14-10-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,17-06-2015
13944,0,578,18-05-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,28-07-2014
13946,45,3080,03-06-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,28-09-2004
13947,13,3048,26-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,09-07-2016
13948,59,1799,01-11-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,20-07-1993
13949,59,861,14-03-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",05-01-2003
13950,66,1746,07-03-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,09-07-2016
13951,88,2502,23-02-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,10-05-2005
13952,28,1672,17-08-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",19-12-1995
13954,5,1225,17-02-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,07-02-2003
13955,38,2506,15-09-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,16-03-2011
13956,27,3218,25-05-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,25-11-2001
13959,1,1583,15-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,14-11-2016
13962,81,2121,01-05-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,25-08-1997
13965,54,590,17-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,21-07-2003
13966,60,3411,27-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",23-06-1993
13969,9,1574,21-05-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,07-12-2005
13971,38,2594,03-04-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,16-03-2011
13977,28,2807,11-01-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",12-07-1994
13978,14,2511,30-07-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",07-12-2005
13982,49,320,15-10-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-06-2012
13992,82,904,04-02-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,26-05-1993
13994,70,2288,14-04-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,06-05-1991
13995,23,598,08-04-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,16-12-1998
13996,36,2596,10-06-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,20-07-1999
13997,0,3251,27-11-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,25-07-2004
13999,18,3210,25-06-2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,12-03-2013
14002,13,1616,30-07-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,21-07-2003
14006,14,515,03-12-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",24-10-1995
14007,34,633,17-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,08-03-2009
14008,36,1933,30-05-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,19-12-1995
14009,33,248,22-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",20-07-1999
14011,0,1674,29-08-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,17-06-2015
14013,32,2445,26-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,22-03-2002
14015,72,1234,02-07-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,06-12-2016
14016,34,3064,17-07-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,12-07-1994
14019,98,2470,28-02-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,16-01-2004
14020,97,3328,16-08-2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,29-03-2016
14021,70,2850,12-03-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,22-05-2000
14022,94,1474,25-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,09-06-2013
14025,3,1857,04-10-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,10-01-2011
14026,58,2240,28-05-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,21-01-1991
14027,30,2723,06-07-2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,11-10-1992
14029,11,1077,15-10-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,17-08-2004
14030,47,1222,29-07-2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",01-10-2006
14031,82,2031,27-10-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,10-08-2015
14032,34,2508,08-04-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,04-06-2012
14034,29,3038,30-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,03-11-2000
14037,38,67,13-05-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,16-03-2011
14038,57,1475,01-07-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,07-05-2011
14039,48,370,04-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,28-07-2014
14043,40,131,21-05-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,21-07-2003
14045,95,320,01-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
14046,35,634,16-02-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,12-07-1994
14047,3,1568,13-08-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,07-11-1991
14048,34,3251,18-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,09-07-2016
14051,39,3331,01-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,07-06-2010
14054,77,825,16-12-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,10-07-1991
14056,73,447,08-06-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,22-05-2000
14058,52,2131,19-01-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,09-02-1997
14059,1,1591,07-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,15-09-2012
14061,27,386,25-10-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,23-06-1999
14062,20,1037,06-07-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",05-05-2010
14063,95,47,15-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
14064,3,2748,24-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,15-09-2012
14067,66,739,04-03-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,05-11-2010
14068,24,2044,25-12-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,05-08-1991
14070,41,1764,14-08-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,01-10-2006
14071,59,640,20-12-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",06-05-1991
14074,25,3282,04-04-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",10-04-2012
14075,25,242,21-08-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,04-02-2016
14077,43,2946,04-09-2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,11-12-2007
14080,88,1169,27-05-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,10-09-2003
14082,69,2397,22-10-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
14083,57,2226,07-10-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,21-01-1991
14084,18,2513,12-05-2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,12-03-2013
14086,67,1897,19-02-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,24-10-1995
14087,100,604,26-01-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,06-05-1991
14088,57,2465,19-11-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,18-05-2012
14094,66,1026,01-12-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,05-11-2010
14095,9,2568,01-08-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,07-11-1991
14096,39,72,10-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,07-06-2010
14101,100,3478,20-11-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,06-05-1991
14102,0,601,16-09-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,22-10-2005
14104,91,1519,29-04-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,16-09-2013
14106,20,92,14-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",03-03-2014
14109,1,458,28-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,14-11-2016
14111,7,868,20-06-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,09-07-2016
14113,7,1257,18-04-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,04-08-2007
14115,25,21,12-02-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,23-06-1999
14118,28,2359,09-10-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",09-07-2016
14121,68,2653,23-06-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,20-08-2010
14122,4,1932,23-03-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,29-08-2011
14125,90,2902,01-06-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,05-05-2010
14127,78,728,07-06-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,10-07-1991
14131,81,144,26-02-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,10-07-1991
14132,14,2177,04-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",05-08-2003
14133,0,2682,04-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,16-01-2004
14134,29,2617,12-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,03-11-2000
14136,24,2304,27-12-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,22-03-2002
14137,3,1285,02-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,15-09-2012
14138,46,3319,08-12-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,25-11-2001
14139,57,1571,25-12-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,20-07-1993
14143,61,468,27-09-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,18-12-2004
14147,1,1913,08-02-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,14-11-2016
14151,97,540,02-03-2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,29-03-2016
14152,91,2673,01-10-2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,05-01-2003
14153,33,2906,15-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",02-02-2006
14154,26,1168,10-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,26-05-1993
14155,35,316,06-02-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,20-07-1999
14162,49,1858,09-12-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,24-08-2011
14164,16,663,23-09-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",02-10-1993
14168,27,273,06-08-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,23-06-1999
14169,25,688,10-10-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",10-04-2012
14175,99,3277,11-06-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,10-08-1994
14177,12,450,02-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,08-03-2009
14181,76,2213,15-12-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,25-01-1997
14185,40,2803,21-06-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,10-05-1997
14188,75,2121,10-02-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,10-10-2014
14189,74,1627,06-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,22-05-2000
14190,6,529,23-03-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,03-03-2014
14193,54,1438,02-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,12-04-2009
14194,19,2383,24-08-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
14195,8,1976,27-01-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",16-04-2011
14196,24,3032,20-11-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,02-10-1992
14197,76,1677,23-09-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,25-07-2004
14199,2,580,06-05-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,07-11-1991
14201,8,542,12-10-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",16-04-2011
14202,1,1140,24-12-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,02-12-2012
14204,7,1816,11-10-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,28-09-2004
14206,46,656,28-08-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,04-12-1999
14207,74,680,27-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,12-04-2009
14208,45,788,13-11-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,12-04-1993
14209,76,3140,20-11-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",10-10-2002
14213,0,1352,03-06-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
14214,8,203,05-01-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",05-08-2003
14215,15,2988,12-02-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,07-12-2005
14218,89,3221,12-02-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,07-06-2010
14221,74,2675,25-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,12-07-1994
14222,82,1721,29-08-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,04-02-2016
14223,22,776,22-10-2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,12-03-2013
14224,69,1351,04-01-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,10-01-2011
14226,32,2874,31-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,22-03-2002
14230,76,2482,30-01-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,25-07-2004
14235,70,1988,18-08-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,26-07-1999
14236,0,1519,18-08-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,28-09-2004
14237,71,1049,01-04-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",24-10-1995
14243,32,2494,07-09-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,25-08-1997
14245,64,3373,18-03-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,18-05-2012
14246,61,1735,26-10-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,17-06-2015
14247,6,2455,14-08-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,07-02-2003
14248,1,2318,14-12-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,02-12-2012
14250,34,12,24-10-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,18-03-2003
14252,11,223,08-11-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
14255,14,1494,20-10-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",05-08-2003
14256,81,2095,28-02-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,10-07-1991
14258,19,540,29-07-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
14262,13,1335,15-03-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,08-03-2009
14263,63,2794,10-06-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,20-08-2010
14266,100,734,05-06-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,06-05-1991
14267,14,2087,09-09-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",09-11-1996
14268,88,2662,19-07-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,09-06-2013
14269,0,3193,17-12-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
14274,97,3063,22-07-2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,29-03-2016
14275,2,2750,12-02-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,05-11-2010
14276,15,2503,13-09-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,12-03-2013
14278,2,1346,14-12-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,02-12-2012
14280,83,3205,03-01-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,16-09-2013
